Gene	variable	value	Average	CircadianTime	Measurement	PathwayClass
NCU04721.7	CT16.3_RNA		False	16.3	RNA	Lipid-Biosynthesis
NCU07937.7	CT16.3_RNA		False	16.3	RNA	Lipid-Biosynthesis
NCU03504.7	CT16.3_RNA	2.0	False	16.3	RNA	Lipid-Biosynthesis
NCU07761.7	CT16.3_RNA		False	16.3	RNA	Lipid-Biosynthesis
NCU02282.7	CT16.3_RNA		False	16.3	RNA	Lipid-Biosynthesis
NCU03492.7	CT16.3_RNA		False	16.3	RNA	Lipid-Biosynthesis
NCU06342.7	CT16.3_RNA	0.7580781044003313	False	16.3	RNA	Lipid-Biosynthesis
NCU10400.7	CT16.3_RNA	0.8954715367323469	False	16.3	RNA	Lipid-Biosynthesis
NCU03955.7	CT16.3_RNA		False	16.3	RNA	Lipid-Biosynthesis
NCU02726.7	CT16.3_RNA	0.7580781044003313	False	16.3	RNA	Lipid-Biosynthesis
NCU04289.7	CT16.3_RNA	0.28066019966134903	False	16.3	RNA	Lipid-Biosynthesis
NCU05259.7	CT16.3_RNA	2.0	False	16.3	RNA	Lipid-Biosynthesis
NCU02408.7	CT16.3_RNA	1.848048096156426	False	16.3	RNA	Lipid-Biosynthesis
NCU02209.7	CT16.3_RNA	2.0	False	16.3	RNA	Lipid-Biosynthesis
NCU09497.7	CT16.3_RNA		False	16.3	RNA	Lipid-Biosynthesis
NCU03929.7	CT16.3_RNA	0.8954715367323469	False	16.3	RNA	Lipid-Biosynthesis
NCU03176.7	CT16.3_RNA		False	16.3	RNA	Lipid-Biosynthesis
NCU03880.7	CT16.3_RNA		False	16.3	RNA	Lipid-Biosynthesis
NCU01993.7	CT16.3_RNA	2.0	False	16.3	RNA	Lipid-Biosynthesis
NCU03223.7	CT16.3_RNA		False	16.3	RNA	Lipid-Biosynthesis
NCU07307.7	CT16.3_RNA	2.0	False	16.3	RNA	Lipid-Biosynthesis
NCU07308.7	CT16.3_RNA	1.309016994374948	False	16.3	RNA	Lipid-Biosynthesis
NCU04380.7	CT16.3_RNA		False	16.3	RNA	Lipid-Biosynthesis
NCU06063.7	CT16.3_RNA		False	16.3	RNA	Lipid-Biosynthesis
NCU01654.7	CT16.3_RNA		False	16.3	RNA	Lipid-Biosynthesis
NCU00580.7	CT16.3_RNA	0.3843385246743412	False	16.3	RNA	Lipid-Biosynthesis
NCU02624.7	CT16.3_RNA		False	16.3	RNA	Lipid-Biosynthesis
NCU08762.7	CT16.3_RNA	1.848048096156426	False	16.3	RNA	Lipid-Biosynthesis
NCU06402.7	CT16.3_RNA		False	16.3	RNA	Lipid-Biosynthesis
NCU02693.7	CT16.3_RNA		False	16.3	RNA	Lipid-Biosynthesis
NCU05991.7	CT16.3_RNA	1.4383711467890776	False	16.3	RNA	Lipid-Biosynthesis
NCU03006.7	CT16.3_RNA		False	16.3	RNA	Lipid-Biosynthesis
NCU04156.7	CT16.3_RNA	0.7580781044003313	False	16.3	RNA	Lipid-Biosynthesis
NCU06207.7	CT16.3_RNA		False	16.3	RNA	Lipid-Biosynthesis
NCU01333.7	CT16.3_RNA		False	16.3	RNA	Lipid-Biosynthesis
NCU01175.7	CT16.3_RNA	1.848048096156426	False	16.3	RNA	Lipid-Biosynthesis
NCU02571.7	CT16.3_RNA		False	16.3	RNA	Lipid-Biosynthesis
NCU03922.7	CT16.3_RNA	0.8954715367323469	False	16.3	RNA	Lipid-Biosynthesis
NCU00712.7	CT16.3_RNA	1.848048096156426	False	16.3	RNA	Lipid-Biosynthesis
NCU03633.7	CT16.3_RNA	0.3843385246743412	False	16.3	RNA	Lipid-Biosynthesis
NCU08671.7	CT16.3_RNA	0.8954715367323469	False	16.3	RNA	Lipid-Biosynthesis
NCU11381.7	CT16.3_RNA		False	16.3	RNA	Lipid-Biosynthesis
NCU07719.7	CT16.3_RNA	0.3843385246743412	False	16.3	RNA	Lipid-Biosynthesis
NCU06054.7	CT16.3_RNA		False	16.3	RNA	Lipid-Biosynthesis
